16640
16640
16636
16629
16630
16621
16633
19835
16642
16612
16626
16628
16624
16625
16640
18499
16638
16626
16637
16624
16627
16627
16625
16619
16628
16617
16634
20304
16631
16639
16641
16645
16624
16618
16634
16635
16623
19991
16657
16647
16816
16684
16631
16649
16638
16633
16627
16637
16624
16653
16627
16628
16644
16623
16637
16626
16771
16633
16630
